EP012005,             ADRIAN,     16,
20050627, 0600,  , TS, 14.4N,  98.4W,  40, 1001,   60,    0,    0,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20050627, 1200,  , TS, 14.7N,  99.4W,  45, 1000,   60,   25,   25,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20050627, 1800,  , TS, 15.1N, 100.2W,  45, 1000,   60,   30,   30,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20050628, 0000,  , TS, 15.5N, 101.1W,  40, 1002,   40,   30,   30,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20050628, 0600,  , TS, 15.8N, 102.3W,  35, 1004,   30,   30,   30,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20050628, 1200,  , TD, 15.9N, 103.6W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050628, 1800,  , TD, 15.5N, 104.4W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050629, 0000,  , TD, 15.1N, 105.1W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050629, 0600,  , LO, 14.7N, 105.4W,  20, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050629, 1200,  , LO, 14.5N, 105.9W,  20, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050629, 1800,  , LO, 14.5N, 106.7W,  20, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050630, 0000,  , LO, 14.7N, 107.5W,  25, 1003,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050630, 0600,  , LO, 14.8N, 108.0W,  25, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050630, 1200,  , LO, 15.0N, 108.3W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050630, 1800,  , LO, 15.4N, 108.7W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050701, 0000,  , LO, 15.9N, 109.3W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050701, 0600,  , LO, 17.0N, 110.0W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050701, 1200,  , LO, 18.0N, 110.9W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050701, 1800,  , LO, 18.7N, 112.2W,  20, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050702, 0000,  , LO, 19.3N, 113.5W,  20, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050702, 0600,  , LO, 20.2N, 114.5W,  20, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050702, 1200,  , LO, 21.0N, 115.6W,  20, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050702, 1800,  , LO, 21.2N, 117.1W,  20, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050703, 0000,  , LO, 21.2N, 118.7W,  20, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050703, 0600,  , LO, 21.1N, 120.3W,  20, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050703, 1200,  , LO, 21.0N, 122.0W,  20, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
EP042005,               DORA,     12,
20050704, 0000,  , TD, 14.9N,  99.2W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050704, 0600,  , TS, 15.5N,  99.3W,  35, 1005,   25,   25,   25,   25,    0,    0,    0,    0,    0,    0,    0,    0,
20050704, 1200,  , TS, 16.1N,  99.7W,  40, 1002,   30,   30,   30,   30,    0,    0,    0,    0,    0,    0,    0,    0,
20050704, 1800,  , TS, 16.7N, 100.4W,  40, 1003,   30,   30,   30,   25,    0,    0,    0,    0,    0,    0,    0,    0,
20050705, 0000,  , TS, 17.2N, 101.4W,  35, 1005,   25,   30,   30,   25,    0,    0,    0,    0,    0,    0,    0,    0,
20050705, 0600,  , TS, 17.7N, 102.6W,  35, 1006,   25,   30,   30,   25,    0,    0,    0,    0,    0,    0,    0,    0,
20050705, 1200,  , TS, 18.1N, 103.8W,  35, 1007,   25,   30,   30,   25,    0,    0,    0,    0,    0,    0,    0,    0,
20050705, 1800,  , TD, 18.4N, 104.8W,  30, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050706, 0000,  , TD, 18.5N, 105.8W,  30, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050706, 0600,  , TD, 18.5N, 106.9W,  25, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050706, 1200,  , LO, 18.6N, 107.4W,  20, 1011,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050706, 1800,  , LO, 18.9N, 107.6W,  15, 1011,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
EP052005,             EUGENE,     15,
20050718, 0600,  , TD, 14.8N, 103.7W,  30, 1002,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050718, 1200,  , TS, 15.2N, 104.3W,  35, 1000,   40,   40,   15,   20,    0,    0,    0,    0,    0,    0,    0,    0,
20050718, 1800,  , TS, 15.9N, 105.0W,  35, 1000,   60,   60,   20,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20050719, 0000,  , TS, 16.8N, 105.8W,  40,  998,   60,   60,   20,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20050719, 0600,  , TS, 17.7N, 106.8W,  45,  997,   60,   90,   40,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20050719, 1200,  , TS, 18.6N, 107.7W,  50,  994,   90,   90,   40,   75,   40,   60,    0,    0,    0,    0,    0,    0,
20050719, 1800,  , TS, 19.5N, 108.7W,  60,  989,   90,   90,   50,   75,   50,   60,   25,   40,    0,    0,    0,    0,
20050720, 0000,  , TS, 20.2N, 109.6W,  50,  994,   90,   70,   50,   70,   50,   40,   25,   40,    0,    0,    0,    0,
20050720, 0600,  , TS, 20.9N, 110.3W,  40,  998,   60,   50,   70,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20050720, 1200,  , TD, 21.5N, 110.9W,  30, 1002,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050720, 1800,  , TD, 22.0N, 111.5W,  25, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050721, 0000,  , LO, 22.5N, 112.1W,  25, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050721, 0600,  , LO, 23.0N, 112.7W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050721, 1200,  , LO, 23.5N, 113.3W,  20, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050721, 1800,  , LO, 23.9N, 113.8W,  20, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
CP012005,                ONE,     10,
20050802, 1800,  , DB, 14.3N, 135.9W,  20, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050803, 0000,  , DB, 14.4N, 137.4W,  20, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050803, 0600,  , DB, 14.5N, 138.5W,  20, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050803, 1200,  , DB, 14.7N, 139.5W,  20, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050803, 1800,  , TD, 15.0N, 140.5W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050804, 0000,  , TD, 15.2N, 141.1W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050804, 0600,  , TD, 15.2N, 141.7W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050804, 1200,  , TD, 15.1N, 142.7W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050804, 1800,  , TD, 14.9N, 143.8W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050805, 0000,  , TD, 14.7N, 145.0W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
EP062005,           FERNANDA,     33,
20050809, 1200,  , TD, 14.0N, 113.8W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050809, 1800,  , TD, 14.3N, 114.8W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050810, 0000,  , TS, 14.8N, 115.8W,  35, 1005,   40,   40,   30,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20050810, 0600,  , TS, 15.1N, 116.9W,  45, 1000,   40,   40,   30,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20050810, 1200,  , TS, 15.4N, 118.0W,  55,  994,   50,   40,   40,   50,   25,   15,   15,   25,    0,    0,    0,    0,
20050810, 1800,  , TS, 15.6N, 118.6W,  55,  994,   60,   50,   50,   60,   30,   20,   20,   30,    0,    0,    0,    0,
20050811, 0000,  , TS, 16.1N, 119.6W,  55,  994,   60,   50,   50,   60,   30,   20,   20,   30,    0,    0,    0,    0,
20050811, 0600,  , HU, 16.3N, 120.2W,  65,  989,   60,   50,   50,   60,   30,   20,   20,   30,   15,   10,   10,   15,
20050811, 1200,  , HU, 16.7N, 120.8W,  65,  989,   60,   50,   50,   60,   30,   20,   20,   30,   15,   10,   10,   15,
20050811, 1800,  , HU, 17.1N, 121.6W,  65,  986,  100,  100,   75,  100,   60,   60,   50,   60,   40,   40,   40,   40,
20050812, 0000,  , HU, 17.6N, 122.2W,  70,  982,  100,  100,   75,  100,   60,   60,   50,   60,   40,   40,   40,   40,
20050812, 0600,  , HU, 17.9N, 122.6W,  75,  979,  100,  100,   75,  100,   60,   60,   50,   60,   40,   40,   40,   40,
20050812, 1200,  , HU, 18.3N, 123.5W,  75,  978,  100,  100,   75,  100,   60,   60,   50,   60,   40,   40,   40,   40,
20050812, 1800,  , HU, 18.6N, 124.3W,  75,  979,  100,  100,   75,  100,   60,   60,   50,   60,   40,   40,   40,   40,
20050813, 0000,  , HU, 18.8N, 125.1W,  75,  979,  100,  100,   75,  100,   60,   60,   50,   60,   40,   40,   40,   40,
20050813, 0600,  , HU, 19.1N, 126.0W,  75,  979,  100,  100,   75,  100,   60,   60,   50,   60,   40,   40,   40,   40,
20050813, 1200,  , HU, 19.2N, 126.7W,  75,  979,  100,  100,   75,  100,   60,   50,   50,   60,   30,   30,   30,   30,
20050813, 1800,  , HU, 19.2N, 127.5W,  65,  983,  100,   75,   75,   90,   55,   40,   40,   55,   30,   20,   20,   30,
20050814, 0000,  , HU, 19.2N, 128.3W,  65,  987,   75,   60,   60,   70,   35,   35,   35,   35,   20,   20,   20,   20,
20050814, 0600,  , TS, 19.0N, 129.0W,  60,  990,   75,   60,   60,   75,   35,   35,   35,   35,    0,    0,    0,    0,
20050814, 1200,  , TS, 18.7N, 129.6W,  60,  990,   75,   60,   60,   75,   35,   35,   35,   35,    0,    0,    0,    0,
20050814, 1800,  , TS, 18.3N, 130.3W,  60,  990,   60,   60,   60,   75,   30,   30,   30,   30,    0,    0,    0,    0,
20050815, 0000,  , TS, 17.9N, 131.0W,  60,  990,   60,   60,   60,   75,   30,   30,   30,   30,    0,    0,    0,    0,
20050815, 0600,  , TS, 17.6N, 131.8W,  50,  994,   70,   40,   40,   80,   30,   20,   20,   30,    0,    0,    0,    0,
20050815, 1200,  , TS, 17.3N, 132.6W,  40, 1002,   60,   40,   30,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20050815, 1800,  , TD, 17.1N, 133.7W,  30, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050816, 0000,  , TD, 17.2N, 134.6W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050816, 0600,  , LO, 17.1N, 135.8W,  20, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050816, 1200,  , LO, 17.0N, 137.0W,  20, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050816, 1800,  , LO, 16.8N, 138.0W,  20, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050817, 0000,  , LO, 16.6N, 139.0W,  20, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050817, 0600,  , LO, 16.5N, 140.0W,  20, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050817, 1200,  , LO, 16.4N, 141.0W,  20, 1011,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
EP072005,               GREG,     19,
20050811, 0600,  , TD, 12.9N, 109.0W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050811, 1200,  , TS, 13.3N, 109.9W,  35, 1004,   60,   60,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20050811, 1800,  , TS, 13.5N, 110.4W,  40, 1002,   60,   60,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20050812, 0000,  , TS, 13.6N, 111.5W,  45, 1000,   60,   60,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20050812, 0600,  , TS, 13.6N, 112.3W,  45, 1000,   60,   60,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20050812, 1200,  , TS, 14.0N, 112.9W,  40, 1000,   60,   60,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20050812, 1800,  , TS, 14.4N, 113.3W,  40, 1000,   60,   60,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20050813, 0000,  , TS, 14.7N, 113.5W,  35, 1003,   30,   60,   60,   30,    0,    0,    0,    0,    0,    0,    0,    0,
20050813, 0600,  , TS, 15.0N, 114.0W,  35, 1003,    0,   70,   70,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050813, 1200,  , TS, 15.3N, 114.2W,  35, 1003,    0,   70,   70,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050813, 1800,  , TS, 15.5N, 114.8W,  35, 1003,   30,   70,   70,   30,    0,    0,    0,    0,    0,    0,    0,    0,
20050814, 0000,  , TS, 15.5N, 115.4W,  40, 1002,   30,   70,   70,   30,    0,    0,    0,    0,    0,    0,    0,    0,
20050814, 0600,  , TS, 15.3N, 115.7W,  40, 1002,    0,   50,   70,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050814, 1200,  , TS, 14.7N, 115.8W,  35, 1002,    0,   50,   70,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050814, 1800,  , TD, 14.3N, 115.6W,  30, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050815, 0000,  , TD, 14.4N, 115.4W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050815, 0600,  , TD, 14.5N, 115.7W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050815, 1200,  , TD, 14.1N, 116.2W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050815, 1800,  , TD, 13.9N, 116.5W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
EP082005,             HILARY,     34,
20050819, 1800,  , TD, 13.3N,  96.6W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050820, 0000,  , TD, 13.5N,  98.2W,  30, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050820, 0600,  , TS, 13.6N,  99.8W,  40, 1002,   40,   30,   30,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20050820, 1200,  , TS, 13.8N, 101.3W,  50,  997,   60,   40,   40,   60,   20,   10,   10,   20,    0,    0,    0,    0,
20050820, 1800,  , TS, 14.0N, 102.5W,  55,  994,   80,   40,   40,   80,   30,   20,   20,   30,    0,    0,    0,    0,
20050821, 0000,  , HU, 14.3N, 103.7W,  65,  987,   90,   50,   50,   90,   40,   25,   25,   40,   20,    0,    0,   20,
20050821, 0600,  , HU, 14.9N, 104.7W,  70,  983,  150,   50,   50,  100,   40,   25,   25,   40,   20,    0,    0,   20,
20050821, 1200,  , HU, 15.7N, 105.6W,  70,  981,  175,   75,   50,  120,   50,   40,   25,   40,   20,   20,    0,   20,
20050821, 1800,  , HU, 16.5N, 107.1W,  75,  979,  240,  120,  100,  150,   75,   60,   40,   60,   20,   20,   10,   20,
20050822, 0000,  , HU, 17.2N, 108.5W,  90,  972,  240,  175,  100,  175,   75,   60,   40,   60,   25,   25,   15,   25,
20050822, 0600,  , HU, 17.8N, 110.0W,  90,  970,  275,  200,  150,  175,   75,   60,   40,   60,   25,   25,   15,   25,
20050822, 1200,  , HU, 18.3N, 111.5W,  90,  972,  300,  250,  175,  175,   75,   60,   40,   60,   25,   25,   15,   25,
20050822, 1800,  , HU, 18.6N, 112.3W,  85,  974,  250,  250,  175,  175,   75,   60,   40,   60,   25,   25,   15,   25,
20050823, 0000,  , HU, 18.9N, 113.2W,  80,  976,  250,  200,  175,  150,   75,   60,   40,   60,   25,   25,   15,   25,
20050823, 0600,  , HU, 19.2N, 114.1W,  75,  981,  150,  175,  175,  150,   75,   60,   40,   60,   25,   25,   15,   25,
20050823, 1200,  , HU, 19.6N, 114.9W,  70,  983,  100,  150,  150,  150,   50,   50,   40,   50,   20,   20,   15,   20,
20050823, 1800,  , HU, 20.0N, 115.6W,  70,  985,  100,  150,  150,  125,   30,   50,   40,   25,   20,   20,   15,   20,
20050824, 0000,  , HU, 20.4N, 116.1W,  65,  986,  100,  125,  125,   75,   30,   50,   40,   25,   20,   20,   10,    0,
20050824, 0600,  , HU, 20.9N, 116.7W,  65,  987,  100,  120,  120,   70,   30,   50,   40,   25,   20,   20,   10,    0,
20050824, 1200,  , HU, 21.4N, 117.2W,  65,  990,   80,  105,  105,   70,   30,   50,   35,   30,   20,   20,   10,    0,
20050824, 1800,  , TS, 22.0N, 117.7W,  55,  994,   60,   90,   90,   60,   30,   50,   30,   30,    0,    0,    0,    0,
20050825, 0000,  , TS, 22.7N, 118.4W,  45,  998,   60,   90,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20050825, 0600,  , TS, 23.3N, 119.1W,  40, 1000,   60,   90,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20050825, 1200,  , TS, 23.9N, 119.9W,  35, 1002,   60,   90,   60,   60,    0,    0,    0,    0,    0,    0,    0,    0,
20050825, 1800,  , TD, 24.3N, 120.7W,  30, 1003,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050826, 0000,  , LO, 24.7N, 121.6W,  25, 1004,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050826, 0600,  , LO, 25.0N, 122.6W,  25, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050826, 1200,  , LO, 25.3N, 123.6W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050826, 1800,  , LO, 25.6N, 124.6W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050827, 0000,  , LO, 25.7N, 125.5W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050827, 0600,  , LO, 25.7N, 126.5W,  25, 1008,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050827, 1200,  , LO, 25.6N, 127.5W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050827, 1800,  , LO, 25.5N, 128.5W,  25, 1009,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050828, 0000,  , LO, 25.5N, 129.4W,  25, 1010,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
EP092005,              IRWIN,     34,
20050825, 1200,  , TD, 16.9N, 104.7W,  25, 1007,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050825, 1800,  , TD, 17.0N, 105.8W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050826, 0000,  , TS, 17.2N, 106.8W,  35, 1004,   40,   40,   60,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20050826, 0600,  , TS, 17.5N, 107.7W,  40, 1002,   40,   40,   60,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20050826, 1200,  , TS, 17.7N, 108.7W,  45, 1000,   40,   60,   60,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20050826, 1800,  , TS, 17.5N, 109.6W,  45, 1000,   40,   60,   60,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20050827, 0000,  , TS, 17.4N, 110.5W,  40, 1001,   40,   60,   60,   40,    0,    0,    0,    0,    0,    0,    0,    0,
20050827, 0600,  , TS, 17.4N, 111.3W,  40, 1002,   40,   40,   60,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20050827, 1200,  , TS, 17.4N, 112.2W,  35, 1003,   40,    0,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20050827, 1800,  , TS, 17.3N, 113.1W,  35, 1004,   40,    0,    0,   50,    0,    0,    0,    0,    0,    0,    0,    0,
20050828, 0000,  , TD, 17.1N, 114.0W,  30, 1005,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050828, 0600,  , TD, 17.0N, 114.6W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
20050828, 1200,  , TD, 16.9N, 115.2W,  25, 1006,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,    0,
